counter,start,storeDLT,storeKfrags,finish
0,1650468556323,1650468560869,1650468561368,1650468561702
1,1650468562033,1650468565723,1650468566241,1650468568928
2,1650468568959,1650468576081,1650468583254,1650468585123
3,1650468589039,1650468594235,1650468594616,1650468595384
4,1650468597472,1650468605555,1650468606056,1650468608506
5,1650468610569,1650468616309,1650468616816,1650468620239
6,1650468622059,1650468625755,1650468626125,1650468627892
7,1650468628031,1650468633639,1650468635788,1650468636109
8,1650468638391,1650468644099,1650468644562,1650468646426
9,1650468647694,1650468652845,1650468653276,1650468654924
