counter,start,storeDLT,storeKfrags,finish
0,1650468554945,1650468559245,1650468560785,1650468562664
1,1650468563710,1650468573131,1650468578102,1650468580020
2,1650468580970,1650468589330,1650468591526,1650468591856
3,1650468592693,1650468596867,1650468599038,1650468599343
4,1650468599399,1650468605573,1650468606141,1650468609656
5,1650468609714,1650468615767,1650468616365,1650468620571
6,1650468620701,1650468627041,1650468627446,1650468627805
7,1650468627896,1650468632882,1650468635213,1650468635529
8,1650468635798,1650468639139,1650468639537,1650468641806
9,1650468642990,1650468648689,1650468649067,1650468651077
