counter,start,storeDLT,storeKfrags,finish
0,1650468557705,1650468565984,1650468566856,1650468569028
1,1650468569333,1650468573141,1650468575832,1650468576143
2,1650468577058,1650468583424,1650468583868,1650468584221
3,1650468584694,1650468596140,1650468596535,1650468596975
4,1650468599478,1650468605690,1650468606257,1650468608470
5,1650468609083,1650468613982,1650468614342,1650468617843
6,1650468617861,1650468622605,1650468623001,1650468625286
7,1650468626514,1650468631243,1650468631720,1650468632108
8,1650468632611,1650468639344,1650468639712,1650468642993
9,1650468643487,1650468648701,1650468649126,1650468651270
