counter,start,storeDLT,storeKfrags,finish
0,1650471610696,1650471623511,1650471626454,1650471626978
1,1650471627177,1650471647512,1650471659760,1650471672486
2,1650471672677,1650471678153,1650471682255,1650471695511
3,1650471697024,1650471713450,1650471726019,1650471743773
4,1650471743984,1650471757094,1650471763747,1650471776934
5,1650471779673,1650471783786,1650471784142,1650471792023
6,1650471792303,1650471820787,1650471845528,1650471845836
7,1650471846555,1650471884051,1650471888468,1650471904803
8,1650471905191,1650471926477,1650471938773,1650471939076
9,1650471939508,1650471958374,1650471958787,1650471959096
