counter,start,storeDLT,storeKfrags,finish
0,1650471611458,1650471624944,1650471627060,1650471642142
1,1650471642621,1650471661582,1650471663633,1650471664874
2,1650471666108,1650471675089,1650471677118,1650471682176
3,1650471682500,1650471696563,1650471709071,1650471711294
4,1650471711371,1650471726222,1650471726553,1650471726925
5,1650471727515,1650471759514,1650471765803,1650471766144
6,1650471766447,1650471775768,1650471792735,1650471793039
7,1650471793470,1650471821814,1650471833238,1650471864057
8,1650471864927,1650471873076,1650471878020,1650471884562
9,1650471884709,1650471904205,1650471912977,1650471927059
