counter,start,storeDLT,storeKfrags,finish
0,1650471611304,1650471624981,1650471626633,1650471640132
1,1650471640325,1650471645222,1650471645610,1650471645951
2,1650471648109,1650471660119,1650471665854,1650471670656
3,1650471671916,1650471695573,1650471703129,1650471703494
4,1650471706890,1650471717318,1650471729678,1650471731758
5,1650471731916,1650471750808,1650471763592,1650471770645
6,1650471773748,1650471785745,1650471786316,1650471798724
7,1650471800846,1650471821032,1650471832255,1650471844557
8,1650471845662,1650471880065,1650471881030,1650471881371
9,1650471882266,1650471915480,1650471922785,1650471937572
