counter,start,storeDLT,storeKfrags,finish
0,1650471613527,1650471625160,1650471627506,1650471638975
1,1650471639462,1650471661247,1650471677259,1650471680037
2,1650471680662,1650471695972,1650471696370,1650471706078
3,1650471707114,1650471711438,1650471717734,1650471723659
4,1650471724377,1650471743883,1650471753224,1650471756563
5,1650471757694,1650471771582,1650471787952,1650471815560
6,1650471816300,1650471858059,1650471863805,1650471864114
7,1650471865002,1650471899989,1650471910803,1650471911119
8,1650471913279,1650471931998,1650471944046,1650471959973
9,1650471960573,1650471976006,1650471978816,1650471984269
