counter,start,storeDLT,storeKfrags,finish
0,1650471610837,1650471623518,1650471625410,1650471626486
1,1650471628836,1650471639025,1650471645215,1650471645608
2,1650471646131,1650471661178,1650471662749,1650471681686
3,1650471681843,1650471685748,1650471686117,1650471698878
4,1650471699007,1650471708216,1650471716058,1650471716389
5,1650471716997,1650471728215,1650471734042,1650471734361
6,1650471734547,1650471737717,1650471753751,1650471765743
7,1650471766020,1650471773678,1650471776163,1650471799759
8,1650471802659,1650471821065,1650471832763,1650471833080
9,1650471833946,1650471878304,1650471885013,1650471895532
