counter,start,storeDLT,storeKfrags,finish
0,1650471612616,1650471624888,1650471625939,1650471637457
1,1650471639074,1650471654722,1650471667906,1650471668246
2,1650471668631,1650471674507,1650471677421,1650471695753
3,1650471696216,1650471707926,1650471720753,1650471721085
4,1650471721481,1650471730605,1650471744501,1650471748699
5,1650471748870,1650471762845,1650471773679,1650471778923
6,1650471779931,1650471789249,1650471814954,1650471832246
7,1650471832302,1650471866255,1650471871269,1650471909251
8,1650471910744,1650471931789,1650471932294,1650471949769
9,1650471950152,1650471975742,1650471976275,1650471982712
