counter,start,storeDLT,storeKfrags,finish
0,1650471610612,1650471624897,1650471627034,1650471642896
1,1650471642982,1650471658372,1650471668086,1650471668413
2,1650471668845,1650471695544,1650471703040,1650471703368
3,1650471703967,1650471715905,1650471716348,1650471716653
4,1650471719298,1650471733816,1650471748742,1650471751851
5,1650471754115,1650471773713,1650471777107,1650471782082
6,1650471783755,1650471810274,1650471813716,1650471827457
7,1650471827791,1650471840772,1650471871474,1650471871800
8,1650471872380,1650471902306,1650471919781,1650471931719
9,1650471932640,1650471963974,1650471967247,1650471980990
