counter,start,storeDLT,storeKfrags,finish
0,1650471610676,1650471623514,1650471626450,1650471635095
1,1650471635444,1650471640793,1650471645780,1650471648487
2,1650471652351,1650471661544,1650471666083,1650471667757
3,1650471668059,1650471674243,1650471690441,1650471700713
4,1650471702886,1650471707911,1650471720629,1650471721067
5,1650471722370,1650471756046,1650471760276,1650471768158
6,1650471770918,1650471802741,1650471820807,1650471832788
7,1650471833086,1650471869255,1650471878251,1650471888225
8,1650471889171,1650471904064,1650471922715,1650471923044
9,1650471926314,1650471932227,1650471932995,1650471940002
