counter,start,storeDLT,storeKfrags,finish
0,1650471611397,1650471624991,1650471626455,1650471638547
1,1650471639220,1650471645209,1650471650165,1650471662897
2,1650471664431,1650471674290,1650471676401,1650471676796
3,1650471679078,1650471693437,1650471695777,1650471696089
4,1650471696624,1650471713672,1650471726326,1650471726634
5,1650471726637,1650471731989,1650471748711,1650471759225
6,1650471760707,1650471787828,1650471788202,1650471788546
7,1650471791845,1650471828956,1650471838479,1650471838790
8,1650471840283,1650471844544,1650471845220,1650471864257
9,1650471865594,1650471878459,1650471908242,1650471908549
