counter,start,storeDLT,storeKfrags,finish
0,1650469198754,1650469209579,1650469211472,1650469215970
1,1650469216062,1650469220714,1650469221057,1650469224707
2,1650469225397,1650469233159,1650469235244,1650469242303
3,1650469242707,1650469256023,1650469262067,1650469270347
4,1650469270632,1650469278386,1650469278848,1650469282455
5,1650469284790,1650469288669,1650469293921,1650469296695
6,1650469297640,1650469303365,1650469303723,1650469306688
7,1650469307472,1650469314755,1650469316406,1650469319837
8,1650469321849,1650469328335,1650469329801,1650469332822
9,1650469336247,1650469341515,1650469344682,1650469347437
