counter,start,storeDLT,storeKfrags,finish
0,1650469197721,1650469203278,1650469203860,1650469212389
1,1650469212497,1650469220620,1650469223457,1650469232970
2,1650469233620,1650469250622,1650469250959,1650469261232
3,1650469262033,1650469267806,1650469268395,1650469270789
4,1650469270989,1650469281021,1650469283730,1650469287065
5,1650469287485,1650469306461,1650469308626,1650469313609
6,1650469313640,1650469319866,1650469320305,1650469326452
7,1650469326630,1650469332847,1650469333275,1650469341462
8,1650469341891,1650469346615,1650469347035,1650469349820
9,1650469351048,1650469356217,1650469356593,1650469358950
