counter,start,storeDLT,storeKfrags,finish
0,1650469198156,1650469201638,1650469203053,1650469206609
1,1650469206691,1650469211562,1650469211898,1650469215414
2,1650469215438,1650469227120,1650469230998,1650469237031
3,1650469238384,1650469248819,1650469257200,1650469259825
4,1650469260398,1650469270360,1650469275061,1650469278133
5,1650469279846,1650469283929,1650469287001,1650469290678
6,1650469290871,1650469305453,1650469305796,1650469307890
7,1650469309331,1650469316206,1650469317458,1650469321189
8,1650469324076,1650469331395,1650469338059,1650469340443
9,1650469340935,1650469344430,1650469346394,1650469351671
