counter,start,storeDLT,storeKfrags,finish
0,1650465875618,1650465888753,1650465892761,1650465893067
1,1650465893353,1650465914494,1650465921117,1650465926637
2,1650465926643,1650465939925,1650465948124,1650465957520
3,1650465958990,1650465970246,1650465972180,1650465972494
4,1650465975997,1650465989992,1650465994269,1650466007323
5,1650466007596,1650466020611,1650466037235,1650466048176
6,1650466048650,1650466062975,1650466071764,1650466072082
7,1650466072545,1650466092958,1650466099030,1650466099340
8,1650466099359,1650466120688,1650466148295,1650466148595
9,1650466151861,1650466178264,1650466178957,1650466179263
