counter,start,storeDLT,storeKfrags,finish
0,1650465880676,1650465888812,1650465897790,1650465904734
1,1650465905787,1650465923899,1650465929311,1650465929609
2,1650465929631,1650465941595,1650465947760,1650465955717
3,1650465955874,1650465974276,1650465978663,1650465978994
4,1650465979182,1650465983090,1650465984882,1650465996401
5,1650465996829,1650466008173,1650466013355,1650466013699
6,1650466013883,1650466025336,1650466045201,1650466087736
7,1650466088167,1650466132982,1650466134469,1650466160932
8,1650466163397,1650466168475,1650466169199,1650466169515
9,1650466171126,1650466175452,1650466175944,1650466176261
