counter,start,storeDLT,storeKfrags,finish
0,1650465876602,1650465891089,1650465894733,1650465898830
1,1650465900093,1650465920719,1650465925162,1650465939908
2,1650465939921,1650465952058,1650465953322,1650465955186
3,1650465956778,1650465965842,1650465970294,1650465970621
4,1650465971139,1650465986462,1650466001230,1650466001570
5,1650466003167,1650466014895,1650466016301,1650466016619
6,1650466017239,1650466025349,1650466045229,1650466054985
7,1650466055032,1650466103753,1650466105213,1650466142419
8,1650466143500,1650466152681,1650466158029,1650466158348
9,1650466160776,1650466172012,1650466196933,1650466199098
