counter,start,storeDLT,storeKfrags,finish
0,1650465875769,1650465889034,1650465898046,1650465905473
1,1650465906005,1650465915805,1650465919292,1650465919610
2,1650465920864,1650465929662,1650465933732,1650465934043
3,1650465935255,1650465948609,1650465957704,1650465958020
4,1650465958339,1650465973221,1650465978497,1650465978815
5,1650465979026,1650465990054,1650465990428,1650465994264
6,1650465994940,1650466002446,1650466010963,1650466011831
7,1650466011978,1650466024963,1650466044786,1650466087477
8,1650466087499,1650466122518,1650466128013,1650466128324
9,1650466129814,1650466137219,1650466158809,1650466183463
