counter,start,storeDLT,storeKfrags,finish
0,1650465875698,1650465888839,1650465897904,1650465898206
1,1650465898375,1650465915250,1650465915724,1650465918673
2,1650465920571,1650465938525,1650465947493,1650465951879
3,1650465952614,1650465962560,1650465964003,1650465977751
4,1650465978142,1650465989486,1650466001607,1650466001911
5,1650466002385,1650466013254,1650466013664,1650466014089
6,1650466018661,1650466040712,1650466049964,1650466050278
7,1650466050355,1650466059720,1650466099747,1650466100076
8,1650466100383,1650466151746,1650466177460,1650466177773
9,1650466180513,1650466199049,1650466199483,1650466199792
