counter,start,storeDLT,storeKfrags,finish
0,1650465875649,1650465888874,1650465898040,1650465898503
1,1650465899095,1650465920825,1650465925231,1650465932019
2,1650465934085,1650465940903,1650465947703,1650465951854
3,1650465952301,1650465960296,1650465962408,1650465963945
4,1650465964960,1650465975963,1650465976394,1650465981106
5,1650465981280,1650465989553,1650466001652,1650466001961
6,1650466002928,1650466020763,1650466037456,1650466048998
7,1650466049089,1650466059934,1650466069842,1650466075024
8,1650466075328,1650466129942,1650466130781,1650466131093
9,1650466132076,1650466158718,1650466159445,1650466189272
