counter,start,storeDLT,storeKfrags,finish
0,1650465877804,1650465901709,1650465914334,1650465914670
1,1650465916061,1650465923898,1650465929238,1650465929585
2,1650465930565,1650465946044,1650465950312,1650465951735
3,1650465955364,1650465978191,1650465982689,1650465992198
4,1650465992474,1650466005152,1650466012919,1650466013245
5,1650466013598,1650466025022,1650466029708,1650466031259
6,1650466031749,1650466043000,1650466077249,1650466077566
7,1650466080190,1650466147470,1650466148478,1650466148795
8,1650466149428,1650466177732,1650466197177,1650466197497
9,1650466197799,1650466208709,1650466209084,1650466209423
