counter,start,storeDLT,storeKfrags,finish
0,1650465876312,1650465890484,1650465894391,1650465898742
1,1650465899127,1650465909882,1650465920712,1650465925621
2,1650465928214,1650465934939,1650465938649,1650465938993
3,1650465939208,1650465958042,1650465970716,1650465971057
4,1650465972385,1650465982754,1650465989347,1650465989662
5,1650465989747,1650466014605,1650466020675,1650466023521
6,1650466023914,1650466052005,1650466055270,1650466055577
7,1650466058722,1650466062961,1650466063544,1650466063875
8,1650466066135,1650466104754,1650466140239,1650466140551
9,1650466142495,1650466147012,1650466147937,1650466148246
