counter,start,storeDLT,storeKfrags,finish
0,1650465875443,1650465890910,1650465894890,1650465897603
1,1650465898138,1650465915321,1650465921417,1650465929584
2,1650465930521,1650465934970,1650465942945,1650465952885
3,1650465953458,1650465963975,1650465966037,1650465981294
4,1650465981640,1650466005032,1650466005868,1650466019381
5,1650466019938,1650466026161,1650466026819,1650466027145
6,1650466030951,1650466037034,1650466043438,1650466087520
7,1650466088032,1650466150796,1650466176046,1650466181251
8,1650466181283,1650466206408,1650466206794,1650466207112
9,1650466208431,1650466211178,1650466211533,1650466211856
