counter,start,storeDLT,storeKfrags,finish
0,1650465876197,1650465891463,1650465893396,1650465893711
1,1650465894808,1650465909569,1650465915571,1650465919208
2,1650465919786,1650465931318,1650465936484,1650465936793
3,1650465939167,1650465952088,1650465962855,1650465968482
4,1650465973225,1650465989257,1650465989844,1650465994247
5,1650465994389,1650466021673,1650466037766,1650466052736
6,1650466052740,1650466113965,1650466117504,1650466147282
7,1650466147973,1650466178048,1650466180315,1650466180628
8,1650466181012,1650466200771,1650466204457,1650466204776
9,1650466206932,1650466211199,1650466211605,1650466211973
