counter,start,storeDLT,storeKfrags,finish
0,1650465875523,1650465891025,1650465894689,1650465894995
1,1650465895233,1650465909564,1650465910119,1650465910423
2,1650465911661,1650465916444,1650465923490,1650465924651
3,1650465928621,1650465944705,1650465949837,1650465962639
4,1650465966330,1650465974227,1650465978634,1650465978961
5,1650465980101,1650466004913,1650466005805,1650466017169
6,1650466017330,1650466020720,1650466022746,1650466026111
7,1650466026256,1650466059710,1650466062715,1650466103269
8,1650466109763,1650466144032,1650466169221,1650466169570
9,1650466169641,1650466175454,1650466175931,1650466176275
