counter,start,storeDLT,storeKfrags,finish
0,1650465878340,1650465901580,1650465914258,1650465914663
1,1650465914845,1650465923898,1650465935925,1650465940787
2,1650465942800,1650465948374,1650465951733,1650465964923
3,1650465965498,1650465972953,1650465973337,1650465973649
4,1650465973679,1650465989326,1650465994173,1650466007321
5,1650466007532,1650466019479,1650466030368,1650466030684
6,1650466031014,1650466047882,1650466088001,1650466123707
7,1650466124469,1650466160199,1650466161806,1650466162106
8,1650466164352,1650466168472,1650466169196,1650466197014
9,1650466197365,1650466204240,1650466204771,1650466208298
