counter,start,storeDLT,storeKfrags,finish
0,1650465876934,1650465891497,1650465891895,1650465894905
1,1650465895641,1650465908034,1650465912405,1650465912754
2,1650465917331,1650465929408,1650465938781,1650465940994
3,1650465941769,1650465953981,1650465960502,1650465960808
4,1650465961108,1650465971448,1650465974358,1650465975750
5,1650465976259,1650465989189,1650466001472,1650466004060
6,1650466004498,1650466018742,1650466019240,1650466019555
7,1650466019923,1650466027367,1650466027754,1650466028062
8,1650466029388,1650466040482,1650466076989,1650466077294
9,1650466077595,1650466084206,1650466084793,1650466085105
