counter,start,storeDLT,storeKfrags,finish
0,1650465876208,1650465890688,1650465894578,1650465897834
1,1650465898298,1650465914505,1650465920471,1650465922680
2,1650465923188,1650465942871,1650465949655,1650465960073
3,1650465961320,1650465972026,1650465976410,1650465976744
4,1650465977563,1650465989252,1650465990008,1650465990316
5,1650465991199,1650466007426,1650466013086,1650466021483
6,1650466021549,1650466044926,1650466084015,1650466084318
7,1650466084886,1650466124510,1650466150981,1650466151282
8,1650466151978,1650466190739,1650466191763,1650466192071
9,1650466193551,1650466197164,1650466197555,1650466204222
