counter,start,storeDLT,storeKfrags,finish
0,1650465875760,1650465888493,1650465891553,1650465895048
1,1650465897109,1650465914513,1650465920716,1650465921086
2,1650465922322,1650465938429,1650465945188,1650465949644
3,1650465951736,1650465956324,1650465960490,1650465960798
4,1650465960850,1650465975658,1650465986516,1650465986931
5,1650465987122,1650466004950,1650466014890,1650466017580
6,1650466018186,1650466037204,1650466070720,1650466071035
7,1650466071476,1650466143971,1650466145615,1650466150985
8,1650466151226,1650466183968,1650466190748,1650466196697
9,1650466198991,1650466208671,1650466209217,1650466209528
