counter,start,storeDLT,storeKfrags,finish
0,1650465876200,1650465890680,1650465898257,1650465905774
1,1650465907400,1650465916524,1650465922675,1650465924581
2,1650465924762,1650465936431,1650465940815,1650465945948
3,1650465947506,1650465965019,1650465967210,1650465967523
4,1650465968946,1650465976229,1650465978382,1650465984837
5,1650465985586,1650466004887,1650466005748,1650466008125
6,1650466008188,1650466017621,1650466029641,1650466057707
7,1650466058489,1650466062986,1650466063479,1650466105426
8,1650466106175,1650466142436,1650466142959,1650466143258
9,1650466143767,1650466151035,1650466152453,1650466152797
