counter,start,storeDLT,storeKfrags,finish
0,1650465875312,1650465890672,1650465898117,1650465908001
1,1650465908589,1650465911663,1650465920718,1650465922721
2,1650465922724,1650465937805,1650465948017,1650465950275
3,1650465956627,1650465974253,1650465978345,1650465978650
4,1650465978782,1650465994067,1650465996901,1650466003477
5,1650466004499,1650466018708,1650466025114,1650466032924
6,1650466033383,1650466073225,1650466073954,1650466074268
7,1650466075302,1650466080955,1650466093541,1650466093847
8,1650466094018,1650466142960,1650466143352,1650466143664
9,1650466144492,1650466149245,1650466152452,1650466152796
