counter,start,storeDLT,storeKfrags,finish
0,1650465876908,1650465891268,1650465894809,1650465895141
1,1650465896534,1650465908140,1650465915195,1650465915606
2,1650465915803,1650465923899,1650465929639,1650465929969
3,1650465930012,1650465944548,1650465949746,1650465950054
4,1650465950417,1650465956355,1650465965318,1650465966409
5,1650465967167,1650465984274,1650465994122,1650465994513
6,1650465994530,1650466008200,1650466013184,1650466013498
7,1650466015707,1650466025095,1650466045022,1650466045336
8,1650466046478,1650466054756,1650466092040,1650466098689
9,1650466100486,1650466151182,1650466177441,1650466177747
