counter,start,storeDLT,storeKfrags,finish
0,1650470701934,1650470715768,1650470716901,1650470717336
1,1650470718116,1650470727067,1650470738665,1650470749700
2,1650470751521,1650470765422,1650470774731,1650470785306
3,1650470789346,1650470793843,1650470804971,1650470809655
4,1650470811070,1650470831945,1650470844185,1650470846498
5,1650470847370,1650470851564,1650470851992,1650470873395
6,1650470873956,1650470900069,1650470924812,1650470931356
7,1650470935109,1650470945097,1650470947402,1650470965313
8,1650470968828,1650470979858,1650470980204,1650470984572
9,1650470985116,1650470990109,1650470990484,1650470992080
