counter,start,storeDLT,storeKfrags,finish
0,1650470702029,1650470712010,1650470715900,1650470721121
1,1650470721798,1650470735228,1650470737754,1650470742586
2,1650470742745,1650470748672,1650470754071,1650470754429
3,1650470754716,1650470766938,1650470771854,1650470775620
4,1650470776524,1650470789552,1650470798830,1650470801100
5,1650470803554,1650470819517,1650470828705,1650470829035
6,1650470829125,1650470834282,1650470851580,1650470874170
7,1650470874306,1650470881571,1650470882344,1650470912290
8,1650470916675,1650470939029,1650470940365,1650470947382
9,1650470947700,1650470956119,1650470968639,1650470973640
