counter,start,storeDLT,storeKfrags,finish
0,1650470703778,1650470715988,1650470721137,1650470734711
1,1650470736497,1650470747297,1650470750637,1650470760684
2,1650470760949,1650470766833,1650470771785,1650470780132
3,1650470781937,1650470790233,1650470791616,1650470796352
4,1650470797292,1650470812000,1650470821601,1650470823851
5,1650470824475,1650470842458,1650470860270,1650470860604
6,1650470861398,1650470871093,1650470871583,1650470893109
7,1650470895070,1650470912522,1650470913076,1650470921118
8,1650470921132,1650470961824,1650470962635,1650470977397
9,1650470978170,1650470984620,1650470985100,1650470987632
