counter,start,storeDLT,storeKfrags,finish
0,1650470701962,1650470715792,1650470720414,1650470727038
1,1650470727703,1650470741599,1650470749745,1650470753492
2,1650470755387,1650470761625,1650470762631,1650470765156
3,1650470767297,1650470772330,1650470781380,1650470786631
4,1650470787058,1650470791809,1650470796170,1650470796528
5,1650470797791,1650470804989,1650470808208,1650470820707
6,1650470821041,1650470833572,1650470834120,1650470835654
7,1650470836741,1650470844428,1650470844968,1650470864660
8,1650470866529,1650470874484,1650470893274,1650470924556
9,1650470926251,1650470930532,1650470953024,1650470971532
