counter,start,storeDLT,storeKfrags,finish
0,1650470702879,1650470715931,1650470716644,1650470723044
1,1650470723273,1650470728466,1650470731147,1650470734259
2,1650470734332,1650470750142,1650470758200,1650470763462
3,1650470765983,1650470778941,1650470779414,1650470779808
4,1650470779927,1650470791816,1650470804819,1650470809686
5,1650470810206,1650470821489,1650470821839,1650470824363
6,1650470827555,1650470842415,1650470860190,1650470862381
7,1650470862642,1650470871139,1650470874744,1650470875062
8,1650470875144,1650470881856,1650470907354,1650470916709
9,1650470917435,1650470938804,1650470958688,1650470961206
