counter,start,storeDLT,storeKfrags,finish
0,1650470704105,1650470713929,1650470714922,1650470722723
1,1650470726335,1650470739947,1650470747586,1650470755956
2,1650470758257,1650470779106,1650470780905,1650470790994
3,1650470791364,1650470799112,1650470803153,1650470810254
4,1650470811574,1650470816888,1650470823578,1650470830330
5,1650470830916,1650470834213,1650470834603,1650470854621
6,1650470855526,1650470860360,1650470860725,1650470865273
7,1650470865499,1650470874461,1650470876846,1650470905631
8,1650470906006,1650470917874,1650470937592,1650470961139
9,1650470961452,1650470978784,1650470981122,1650470981466
