counter,start,storeDLT,storeKfrags,finish
0,1650465485244,1650465497653,1650465502619,1650465502997
1,1650465504522,1650465514579,1650465515406,1650465515710
2,1650465518295,1650465537430,1650465545960,1650465566305
3,1650465566483,1650465584561,1650465594336,1650465594718
4,1650465596461,1650465615454,1650465627654,1650465627953
5,1650465629014,1650465633112,1650465633682,1650465634000
6,1650465635172,1650465644926,1650465645787,1650465646350
7,1650465647284,1650465659396,1650465667948,1650465672339
8,1650465672356,1650465696289,1650465705466,1650465707665
9,1650465707708,1650465710619,1650465711019,1650465711410
