counter,start,storeDLT,storeKfrags,finish
0,1650465487894,1650465501674,1650465504777,1650465505088
1,1650465506567,1650465515293,1650465515641,1650465516006
2,1650465516385,1650465532982,1650465544554,1650465548787
3,1650465549068,1650465576651,1650465584550,1650465585007
4,1650465586366,1650465608757,1650465620056,1650465622859
5,1650465623058,1650465628197,1650465628794,1650465629109
6,1650465630460,1650465652308,1650465659718,1650465660916
7,1650465660999,1650465678601,1650465679552,1650465697177
8,1650465699409,1650465704835,1650465705275,1650465705580
9,1650465708411,1650465712795,1650465713271,1650465713584
