counter,start,storeDLT,storeKfrags,finish
0,1650465486054,1650465498347,1650465502788,1650465503089
1,1650465503814,1650465512100,1650465514961,1650465515280
2,1650465516464,1650465521503,1650465533569,1650465533897
3,1650465534029,1650465544470,1650465548397,1650465548716
4,1650465549897,1650465575433,1650465578763,1650465579094
5,1650465581691,1650465608840,1650465610925,1650465615105
6,1650465615248,1650465626271,1650465628308,1650465628777
7,1650465628948,1650465633546,1650465634881,1650465640587
8,1650465640757,1650465646917,1650465649656,1650465650293
9,1650465650359,1650465665410,1650465668170,1650465668476
