counter,start,storeDLT,storeKfrags,finish
0,1650465486040,1650465491918,1650465502407,1650465502773
1,1650465503215,1650465523070,1650465537489,1650465537787
2,1650465537843,1650465555963,1650465568776,1650465569091
3,1650465569234,1650465582982,1650465585273,1650465585600
4,1650465586862,1650465609187,1650465613601,1650465617266
5,1650465617400,1650465622940,1650465627808,1650465631564
6,1650465631857,1650465637860,1650465644836,1650465659140
7,1650465661593,1650465668705,1650465672315,1650465687520
8,1650465687780,1650465703702,1650465704750,1650465706617
9,1650465706887,1650465719786,1650465720252,1650465723705
