counter,start,storeDLT,storeKfrags,finish
0,1650465486413,1650465501404,1650465508913,1650465509260
1,1650465511151,1650465515052,1650465515566,1650465515877
2,1650465516169,1650465521415,1650465533495,1650465541035
3,1650465541462,1650465548985,1650465556334,1650465556647
4,1650465556846,1650465582565,1650465589127,1650465589442
5,1650465590626,1650465599334,1650465599753,1650465600763
6,1650465602078,1650465615475,1650465619393,1650465619693
7,1650465619727,1650465627842,1650465631676,1650465646343
8,1650465647003,1650465665428,1650465678774,1650465696280
9,1650465697914,1650465719860,1650465720372,1650465724576
