counter,start,storeDLT,storeKfrags,finish
0,1650465485397,1650465498023,1650465498500,1650465504292
1,1650465506495,1650465537309,1650465544549,1650465544858
2,1650465545615,1650465565206,1650465571832,1650465578603
3,1650465579203,1650465593566,1650465599048,1650465599348
4,1650465599712,1650465606041,1650465606453,1650465606770
5,1650465606914,1650465612524,1650465617212,1650465619859
6,1650465621873,1650465628457,1650465640558,1650465641365
7,1650465641796,1650465659000,1650465663440,1650465663751
8,1650465664940,1650465698340,1650465707079,1650465707407
9,1650465709566,1650465712803,1650465713310,1650465713664
