counter,start,storeDLT,storeKfrags,finish
0,1650471106676,1650471133234,1650471136795,1650471141617
1,1650471143686,1650471157714,1650471170077,1650471173461
2,1650471174178,1650471178726,1650471197025,1650471200226
3,1650471201517,1650471208436,1650471208901,1650471211054
4,1650471211193,1650471233442,1650471256131,1650471258625
5,1650471259810,1650471264456,1650471264829,1650471284529
6,1650471285876,1650471341473,1650471344280,1650471348758
7,1650471348769,1650471422479,1650471447690,1650471450099
8,1650471451728,1650471475826,1650471476173,1650471477936
9,1650471478143,1650471488229,1650471488557,1650471491866
