counter,start,storeDLT,storeKfrags,finish
0,1650471104386,1650471119023,1650471131610,1650471145098
1,1650471148663,1650471160269,1650471172946,1650471187417
2,1650471188029,1650471192020,1650471213222,1650471215863
3,1650471216909,1650471239597,1650471240049,1650471242763
4,1650471242943,1650471266902,1650471267348,1650471269341
5,1650471270781,1650471296292,1650471319710,1650471352776
6,1650471352915,1650471358989,1650471359978,1650471377209
7,1650471379170,1650471395985,1650471423521,1650471451566
8,1650471452075,1650471469419,1650471469771,1650471471502
9,1650471471594,1650471481320,1650471482075,1650471488205
