counter,start,storeDLT,storeKfrags,finish
0,1650471104663,1650471122587,1650471137711,1650471140417
1,1650471140463,1650471145480,1650471157638,1650471160423
2,1650471161013,1650471167359,1650471170750,1650471176050
3,1650471176337,1650471180904,1650471197188,1650471215931
4,1650471216252,1650471225482,1650471243993,1650471246539
5,1650471247783,1650471271459,1650471271825,1650471296272
6,1650471297124,1650471330433,1650471332244,1650471336257
7,1650471337433,1650471344239,1650471344749,1650471352029
8,1650471352247,1650471404276,1650471427381,1650471454425
9,1650471455018,1650471460238,1650471460664,1650471464711
