counter,start,storeDLT,storeKfrags,finish
0,1650471102828,1650471115278,1650471115813,1650471117579
1,1650471117799,1650471136118,1650471139724,1650471145598
2,1650471146501,1650471169031,1650471184074,1650471187465
3,1650471187875,1650471191919,1650471213251,1650471234047
4,1650471235853,1650471256726,1650471274040,1650471279363
5,1650471281882,1650471287949,1650471292483,1650471317742
6,1650471317823,1650471358950,1650471360270,1650471397543
7,1650471397671,1650471407704,1650471411374,1650471442978
8,1650471443263,1650471463492,1650471463858,1650471474647
9,1650471475395,1650471481543,1650471486060,1650471488368
