counter,start,storeDLT,storeKfrags,finish
0,1650471103365,1650471120739,1650471135251,1650471139947
1,1650471140451,1650471165015,1650471178612,1650471180754
2,1650471181280,1650471198951,1650471199381,1650471202555
3,1650471203501,1650471225817,1650471244229,1650471248737
4,1650471249551,1650471271846,1650471272246,1650471274786
5,1650471275016,1650471283565,1650471287439,1650471293520
6,1650471296028,1650471308741,1650471338452,1650471343483
7,1650471343825,1650471348446,1650471354231,1650471395790
8,1650471397714,1650471427355,1650471427713,1650471432583
9,1650471432890,1650471451955,1650471453208,1650471456318
