counter,start,storeDLT,storeKfrags,finish
0,1650471106546,1650471111572,1650471115068,1650471123278
1,1650471123967,1650471140548,1650471148083,1650471159799
2,1650471160948,1650471178871,1650471197133,1650471216592
3,1650471219522,1650471223406,1650471239732,1650471259506
4,1650471261317,1650471264440,1650471282025,1650471286941
5,1650471287694,1650471298189,1650471298932,1650471326748
6,1650471326942,1650471366041,1650471368933,1650471404262
7,1650471405087,1650471442692,1650471458170,1650471460796
8,1650471462726,1650471474669,1650471481090,1650471485918
9,1650471487017,1650471490027,1650471490582,1650471493620
