counter,start,storeDLT,storeKfrags,finish
0,1650474914258,1650474926494,1650474929847,1650474939824
1,1650474940228,1650474967024,1650474976091,1650474995273
2,1650474996371,1650475047728,1650475058451,1650475069882
3,1650475070045,1650475093680,1650475096956,1650475119009
4,1650475120311,1650475127865,1650475131542,1650475135974
5,1650475138883,1650475194496,1650475199862,1650475200205
6,1650475200586,1650475239630,1650475288445,1650475295372
7,1650475296924,1650475306911,1650475338169,1650475343387
8,1650475345940,1650475373866,1650475399944,1650475408519
9,1650475408730,1650475413982,1650475414970,1650475415642
