counter,start,storeDLT,storeKfrags,finish
0,1650474914512,1650474935625,1650474940707,1650474948701
1,1650474949710,1650474964176,1650474975004,1650474988338
2,1650474990467,1650475018878,1650475023480,1650475049001
3,1650475049304,1650475053360,1650475064486,1650475081014
4,1650475081562,1650475086675,1650475106484,1650475110296
5,1650475110492,1650475121007,1650475123645,1650475123964
6,1650475124187,1650475136675,1650475142342,1650475165361
7,1650475165901,1650475213402,1650475267926,1650475316878
8,1650475316883,1650475322641,1650475323393,1650475327362
9,1650475328301,1650475370206,1650475371127,1650475397690
