counter,start,storeDLT,storeKfrags,finish
0,1650474914002,1650474929265,1650474935992,1650474941911
1,1650474942372,1650474960648,1650474966444,1650474978184
2,1650474978582,1650475022306,1650475026517,1650475037420
3,1650475038593,1650475051062,1650475063524,1650475070636
4,1650475070733,1650475093657,1650475096941,1650475097393
5,1650475097445,1650475103088,1650475103700,1650475106018
6,1650475106439,1650475112709,1650475114428,1650475116638
7,1650475118374,1650475123852,1650475165651,1650475166075
8,1650475169051,1650475202645,1650475203375,1650475268647
9,1650475269506,1650475316988,1650475320181,1650475355389
