counter,start,storeDLT,storeKfrags,finish
0,1650474914491,1650474935968,1650474942907,1650474943274
1,1650474944271,1650474974258,1650474984854,1650475017274
2,1650475017659,1650475035490,1650475038900,1650475044950
3,1650475045846,1650475058486,1650475061407,1650475061734
4,1650475061737,1650475071165,1650475093590,1650475113677
5,1650475114629,1650475119382,1650475146392,1650475170899
6,1650475170987,1650475184600,1650475246107,1650475246443
7,1650475246991,1650475252910,1650475253406,1650475260409
8,1650475261027,1650475264341,1650475267905,1650475276449
9,1650475277769,1650475327394,1650475328358,1650475333357
