counter,start,storeDLT,storeKfrags,finish
0,1650474914503,1650474935574,1650474937642,1650474950343
1,1650474950479,1650474979267,1650475015070,1650475038301
2,1650475038980,1650475050912,1650475052259,1650475052602
3,1650475052795,1650475068165,1650475073310,1650475095640
4,1650475095845,1650475102955,1650475108056,1650475128558
5,1650475130925,1650475142427,1650475163479,1650475163789
6,1650475167913,1650475235449,1650475276102,1650475289604
7,1650475290398,1650475306866,1650475337938,1650475338279
8,1650475339267,1650475344606,1650475345008,1650475345657
9,1650475347354,1650475352345,1650475355665,1650475362624
