counter,start,storeDLT,storeKfrags,finish
0,1650474914701,1650474931538,1650474939878,1650474946517
1,1650474948193,1650474952151,1650474966975,1650474967339
2,1650474967545,1650474996616,1650475001489,1650475010938
3,1650475015277,1650475023448,1650475032915,1650475036610
4,1650475037435,1650475045553,1650475046786,1650475058353
5,1650475058444,1650475070763,1650475073536,1650475073847
6,1650475074538,1650475086717,1650475106528,1650475116395
7,1650475116436,1650475120858,1650475123531,1650475167901
8,1650475168031,1650475235191,1650475235680,1650475280921
9,1650475281223,1650475290654,1650475296164,1650475307939
