counter,start,storeDLT,storeKfrags,finish
0,1650474914547,1650474929542,1650474936404,1650474941773
1,1650474942003,1650474964157,1650474974437,1650474998620
2,1650474999365,1650475039444,1650475053529,1650475067673
3,1650475067731,1650475079286,1650475101685,1650475109420
4,1650475110398,1650475149447,1650475152668,1650475199113
5,1650475199299,1650475273376,1650475276644,1650475279594
6,1650475281843,1650475359665,1650475364404,1650475372843
7,1650475373239,1650475381696,1650475382425,1650475382764
8,1650475382855,1650475405694,1650475406266,1650475406603
9,1650475406869,1650475412178,1650475412652,1650475413049
