counter,start,storeDLT,storeKfrags,finish
0,1650474914695,1650474929610,1650474936557,1650474942674
1,1650474944294,1650474962613,1650474970696,1650474983126
2,1650474983576,1650474999747,1650475005173,1650475013411
3,1650475015934,1650475022566,1650475026598,1650475026904
4,1650475028533,1650475049626,1650475060580,1650475073363
5,1650475073805,1650475096943,1650475099844,1650475101064
6,1650475101704,1650475105324,1650475125440,1650475129690
7,1650475130149,1650475139843,1650475146682,1650475147068
8,1650475148971,1650475165428,1650475199347,1650475259850
9,1650475260125,1650475312904,1650475345754,1650475348568
