counter,start,storeDLT,storeKfrags,finish
0,1650474914103,1650474929645,1650474931184,1650474942480
1,1650474942739,1650474947962,1650474962401,1650474978648
2,1650474979597,1650475002390,1650475005213,1650475005635
3,1650475005653,1650475017777,1650475023126,1650475047559
4,1650475048219,1650475053212,1650475064204,1650475064519
5,1650475065848,1650475091617,1650475096440,1650475096758
6,1650475097766,1650475123223,1650475157426,1650475157779
7,1650475158561,1650475172421,1650475184337,1650475245381
8,1650475245444,1650475299592,1650475305190,1650475305510
9,1650475305811,1650475371183,1650475394698,1650475399913
