counter,start,storeDLT,storeKfrags,finish
0,1650474916153,1650474935590,1650474940600,1650474940918
1,1650474941959,1650474960635,1650474963850,1650474964161
2,1650474964289,1650474994760,1650475001461,1650475030810
3,1650475032678,1650475040510,1650475045528,1650475056715
4,1650475058913,1650475071106,1650475078223,1650475088624
5,1650475088957,1650475097418,1650475103573,1650475103883
6,1650475105966,1650475114705,1650475142446,1650475167913
7,1650475168268,1650475184695,1650475195294,1650475195620
8,1650475195656,1650475217428,1650475270851,1650475287334
9,1650475288429,1650475370346,1650475371942,1650475372321
