counter,start,storeDLT,storeKfrags,finish
0,1650474914179,1650474935459,1650474941637,1650474956421
1,1650474956593,1650474963760,1650474974825,1650474975135
2,1650474976258,1650475022261,1650475025752,1650475035463
3,1650475035563,1650475044988,1650475053440,1650475066510
4,1650475066753,1650475073589,1650475096446,1650475100223
5,1650475100721,1650475105316,1650475111195,1650475119775
6,1650475120719,1650475131506,1650475133406,1650475142638
7,1650475143342,1650475190875,1650475203845,1650475224617
8,1650475225129,1650475273688,1650475284681,1650475292840
9,1650475294084,1650475312354,1650475315372,1650475315682
