counter,start,storeDLT,storeKfrags,finish
0,1650474914410,1650474926359,1650474931433,1650474931836
1,1650474931971,1650474951905,1650474966867,1650474980863
2,1650474983202,1650475007583,1650475015895,1650475020558
3,1650475021048,1650475028402,1650475030489,1650475037075
4,1650475037344,1650475052964,1650475063771,1650475064082
5,1650475065128,1650475093330,1650475096832,1650475117217
6,1650475117872,1650475168347,1650475172005,1650475223414
7,1650475223873,1650475257866,1650475298933,1650475314371
8,1650475314927,1650475358496,1650475379900,1650475384209
9,1650475384780,1650475406024,1650475406522,1650475406846
