counter,start,storeDLT,storeKfrags,finish
0,1650474916401,1650474936126,1650474941949,1650474957089
1,1650474957409,1650474974900,1650474982928,1650474987459
2,1650474987988,1650475022647,1650475028889,1650475049566
3,1650475049936,1650475053119,1650475064369,1650475064678
4,1650475064742,1650475075462,1650475096855,1650475102947
5,1650475105208,1650475114781,1650475120962,1650475154938
6,1650475156886,1650475184606,1650475202897,1650475203204
7,1650475204606,1650475211369,1650475265760,1650475273172
8,1650475278418,1650475328923,1650475359633,1650475386091
9,1650475387072,1650475392106,1650475392703,1650475397214
